Role,Name
UI Engineers,Nathan Bonfiglio
UI Engineers,Anthony Davis
UI Engineers,Michael De Sousa
UI Engineers,Zo Douglass
UI Engineers,Patrick Elia
UI Engineers,Taylor Garcia
UI Engineers,Robyn Haley
UI Engineers,Aubrie Healy
UI Engineers,Michael Kemski
UI Engineers,Hale Obernolte
UI Engineers,Serban Oprescu
UI Engineers,Valentine Powell
UI Engineers,Ben Slupik
Additional Engineering,Arin George
Additional Engineering,Alex Nicola
Additional Engineering,Devan Oatney
Additional Engineering,Orlando Salvatore
Additional Engineering,Jared Wasserman
PRODUCTION Game Producers,Kayla Arenas
PRODUCTION Game Producers,Raymond Patrick Bartos
PRODUCTION Game Producers,Kayla Brown
PRODUCTION Game Producers,Linny Cooke Saverline
PRODUCTION Game Producers,Krystel Cooper
PRODUCTION Game Producers,Samuel Cooper
PRODUCTION Game Producers,Keikei Day
PRODUCTION Game Producers,Tom Ellis
PRODUCTION Game Producers,Ofer Estline
PRODUCTION Game Producers,Josh Greenfield
PRODUCTION Game Producers,Kyle Hartline
PRODUCTION Game Producers,Brecken Hipp
PRODUCTION Game Producers,Steven Jaquith
PRODUCTION Game Producers,Chad Jarrett
PRODUCTION Game Producers,Michael Johnstone
PRODUCTION Game Producers,Cinthia Kush
PRODUCTION Game Producers,Angela Li
PRODUCTION Game Producers,Adrienne Lim
PRODUCTION Game Producers,Danforth Lincoln
PRODUCTION Game Producers,Linda Lozano-Wade
PRODUCTION Game Producers,Sydney Olmon
PRODUCTION Game Producers,James Pugh
PRODUCTION Game Producers,Paige Rahm
PRODUCTION Game Producers,JJ Rivera
PRODUCTION Game Producers,Ryan Schwind
PRODUCTION Game Producers,John Shin
PRODUCTION Game Producers,George Velev
PRODUCTION Game Producers,Melissa Wakefield
PRODUCTION Game Producers,Adam Wozniak
PRODUCTION Game Producers,Gayeong Yoo
PRODUCTION Game Producers,Judith Zachariae
Knowledge Manager,Emily Donnelly
SOUND Sound Designers,Philip Eberhart
SOUND Sound Designers,David Fries
SOUND Sound Designers,Michael Hill
SOUND Sound Designers,Andrew Holscher
SOUND Sound Designers,Theresa Kim
SOUND Sound Designers,Jonas Laster
SOUND Sound Designers,Josh Miramontes
SOUND Sound Designers,Justin Prymowicz
SUPPORT Administrative Support,Rebecca Carmine
SUPPORT Administrative Support,Steven Dowling Jr
SUPPORT Administrative Support,Alexandra Wieting-Lukowski
SUPPORT Administrative Support,Brett Wilcox
Human Resources,Debbie Lopez
COMMERCIAL Commercial Leader,Chris Paulson
Business Operations,Michael Brewer
Business Operations,Jennifer Hauer
Business Operations,Mike Heywood
Business Operations,Yao Wen Yeo
Global Consumer Marketing,Justin Cafiero
Global Consumer Marketing,Jessica Downey
Global Consumer Marketing,Drew Elliott
Global Consumer Marketing,Ariel Hernandez
Global Consumer Marketing,Alexander Mangold
Global Consumer Marketing,Ajay Ravi
Global Consumer Marketing,Matt Small
Global Consumer Marketing,Deuta Sulprizio
Creative Marketing Services,Adrian Archer-Lock
Creative Marketing Services,Ross Donaldson
Creative Marketing Services,Mary DuPee
Creative Marketing Services,Paul Finochio
Creative Marketing Services,Erik Jensen
Creative Marketing Services,Brian H. Kim
Creative Marketing Services,Justin Marcus
Creative Marketing Services,Benjamin Scanlon
Creative Marketing Services,Jessi Sosnovskaya
Creative Marketing Services,Hannah Straw
Creative Marketing Services,Ryan Tretter
Creative Marketing Services,Stephen Tu
Finance,Charles Gagne Cote
Finance,Nicholas Wu
Global Insights,Chris Cantrell
Global Insights,Jennifer Mallett
Global Insights,Brandon Polson
Global Insights,Robb Steel
Global Insights,Christopher Taylor
Global Insights,Liz Work
Global Publishing,João de Araujo Neto
Global Publishing,Otis Blum
Global Publishing,Gareth Cales
Global Publishing,Kevin B. Carter
Global Publishing,Brendan Docherty
Global Publishing,Anna Ficek-Madej
Global Publishing,Deirdre Hollis
Global Publishing,Randy Jordan
Global Publishing,Liam Knapp
Global Publishing,Alex Lin
Global Publishing,Syless Necole
Global Publishing,Anthony Neshewat
Global Publishing,Steve Perkins
Global Publishing,Kester Robison
Global Publishing,Bethany Stout
Global Publishing,Danielle Vanderlip
Public Relations,Tobias Garsten
Public Relations,Andrew Meyer
Public Relations,Aramis Ramirez
TESTING Test Director,Ron Gray
Test Manager,Doug Jacobs
Test Leads,Ayoub Azzam
Test Leads,Toni Conner
Test Leads,Christopher Ferraro
Test Leads,Peter Hsu
Test Leads,Carey Littlefield
Test Leads,David Quick
Test Leads,Erik Speeckaert
Test Leads,Kevin M. Starr
Test Leads,Kevin Zhao
Test Analysts,Sebastian Acosta
Test Analysts,Michael Alcorn
Test Analysts,Leticia Allain
Test Analysts,Ciji Bambrick
Test Analysts,Marlon Barroquillo
Test Analysts,Justice Bentzel
Test Analysts,Nyle Billups
Test Analysts,Ellis Bouvia
Test Analysts,Wesley Broadnax
Test Analysts,Sarah Conway
Test Analysts,Lauren Countess
Test Analysts,Chase Culver
Test Analysts,Nicholas DalSoglio
Test Analysts,Alex deNoyelles
Test Analysts,Corey Dopson
Test Analysts,Tyler Dvorak
Test Analysts,John Ehresmann
Test Analysts,Zach Frame
Test Analysts,Andrew Freeman
Test Analysts,Ryan Galang
Test Analysts,Kelli Greenfield
Test Analysts,Herbert Haneke
Test Analysts,Trevor Hilseth
Test Analysts,Eric Hom
Test Analysts,Justin Hong
Test Analysts,Patrick Horaczek
Test Analysts,Abigail Horn
Test Analysts,Shaobo Hou
Test Analysts,Chris Jacobson
Test Analysts,Dan Johnson
Test Analysts,Dae Kang
Test Analysts,Ashley Kennedy
Test Analysts,Judson Kidde
Test Analysts,Jason K Kwon
Test Analysts,Tyler Lewis
Test Analysts,Parker Lim
Test Analysts,Jean Luis
Test Analysts,Stephen Lutterloh
Test Analysts,Vivian Mai
Test Analysts,Harley Miller
Test Analysts,Natalie Natalino
Test Analysts,Jesica O'Black
Test Analysts,Kevin O'Brien
Test Analysts,Carrie Patterson
Test Analysts,Steve Peñate
Test Analysts,Elissa Pendragon
Test Analysts,Jimmy Phan
Test Analysts,Kimberly Reed
Test Analysts,Steve Rentas
