Role,Name
CINEMATIC Supervising Sound Designer,Paul Menichini
Cinematic Sound Producer,Caroline Hernandez
Cinematic Composer,Neal Acree
Sound Designers,David Farmer
Sound Designers,Tim Nielsen
Foley Artist,Gregg Barbanell
Foley Mixer,Darin Mann
Cinematic Re-Recording Mixers,Thomas C. Brewer
Cinematic Re-Recording Mixers,Marshall Garlington
Cinematic Sound Editor,Alexander Ephraim
Additional Cinematic Sound Editing,Clinton Jones
MUSIC Composers,Neal Acree
MUSIC Composers,Clint Bajakian
MUSIC Composers,Sam Cardon
MUSIC Composers,Craig Stuart Garfinkle
MUSIC Composers,Edo Guidotti
MUSIC Composers,Eímear Noone
Legacy Themes Composed By,Tracy Bush
Legacy Themes Composed By,Jason Hayes
Legacy Themes Composed By,Glenn Stafford
Score Performed By,Northwest Sinfonia &amp; Chorus
Score Performed By,Contracted by Simon James &amp; David Sabee
